ID,Type,Asset,Modifier_tree_ID,Start_event,Start_asset,Start_timer,Fail_event,Fail_asset,Flags,Eligibility_world_state_ID,Eligibility_world_state_value
21472,161,0,5678,0,0,0,0,0,0,0,0
21475,161,0,5680,0,0,0,0,0,0,0,0
21476,161,0,5682,0,0,0,0,0,0,0,0
21477,161,0,5684,0,0,0,0,0,0,0,0
21478,161,0,5686,0,0,0,0,0,0,0,0
21479,161,0,5688,0,0,0,0,0,0,0,0
21480,161,0,5690,0,0,0,0,0,0,0,0
21481,161,0,5692,0,0,0,0,0,0,0,0
21482,161,0,5694,0,0,0,0,0,0,0,0
21483,161,0,5696,0,0,0,0,0,0,0,0
21484,161,0,5698,0,0,0,0,0,0,0,0
21485,161,0,5700,0,0,0,0,0,0,0,0
21486,161,0,5702,0,0,0,0,0,0,0,0
21487,161,0,5704,0,0,0,0,0,0,0,0
21488,161,0,5706,0,0,0,0,0,0,0,0
21489,161,0,5708,0,0,0,0,0,0,0,0
21490,161,0,5710,0,0,0,0,0,0,0,0
21491,161,0,5712,0,0,0,0,0,0,0,0
21492,161,0,5714,0,0,0,0,0,0,0,0
21493,161,0,5716,0,0,0,0,0,0,0,0
21494,161,0,5718,0,0,0,0,0,0,0,0
21495,161,0,5720,0,0,0,0,0,0,0,0
21499,152,65,5741,0,0,0,0,0,0,0,0
21500,152,40,5741,0,0,0,0,0,0,0,0
21501,152,15,5741,0,0,0,0,0,0,0,0
21502,152,63,5741,0,0,0,0,0,0,0,0
21503,152,39,5741,0,0,0,0,0,0,0,0
21504,152,58,5741,0,0,0,0,0,0,0,0
21505,152,68,5741,0,0,0,0,0,0,0,0
21506,152,72,5741,0,0,0,0,0,0,0,0
21507,157,0,5743,0,0,0,0,0,0,0,0
21508,157,0,5747,0,0,0,0,0,0,0,0
21509,157,0,5752,0,0,0,0,0,0,0,0
21510,157,0,5754,0,0,0,0,0,0,0,0
21511,157,0,5756,0,0,0,0,0,0,0,0
21512,157,0,5758,0,0,0,0,0,0,0,0
21513,157,0,5760,0,0,0,0,0,0,0,0
21514,157,0,5762,0,0,0,0,0,0,0,0
21516,157,0,5766,0,0,0,0,0,0,0,0
21517,157,0,5768,0,0,0,0,0,0,0,0
21518,157,0,5770,0,0,0,0,0,0,0,0
21519,157,0,5772,0,0,0,0,0,0,0,0
21520,157,0,5774,0,0,0,0,0,0,0,0
21521,157,0,5776,0,0,0,0,0,0,0,0
21522,157,0,5778,0,0,0,0,0,0,0,0
21523,157,0,5780,0,0,0,0,0,0,0,0
21524,157,0,5782,0,0,0,0,0,0,0,0
21525,158,0,5784,0,0,0,0,0,0,0,0
21526,158,0,0,0,0,0,12,0,0,0,0
21527,158,0,0,0,0,0,11,0,0,0,0
21529,158,0,4782,0,0,0,0,0,0,0,0
21532,158,0,5786,0,0,0,0,0,0,0,0
21533,158,0,5788,0,0,0,0,0,0,0,0
21534,158,0,5790,0,0,0,0,0,0,0,0
21535,158,0,5792,0,0,0,0,0,0,0,0
21536,158,0,5794,0,0,0,0,0,0,0,0
21537,158,0,5796,0,0,0,0,0,0,0,0
21538,158,0,5798,0,0,0,0,0,0,0,0
21539,158,0,5800,0,0,0,0,0,0,0,0
21540,158,0,5802,0,0,0,0,0,0,0,0
21541,158,0,5804,0,0,0,0,0,0,0,0
21542,158,0,5806,0,0,0,0,0,0,0,0
21543,158,0,5808,0,0,0,0,0,0,0,0
21544,158,0,5810,0,0,0,0,0,0,0,0
21545,158,0,5812,0,0,0,0,0,0,0,0
21546,158,0,5814,0,0,0,0,0,0,0,0
21547,158,0,5816,0,0,0,0,0,0,0,0
21548,158,0,5818,0,0,0,0,0,0,0,0
21549,158,0,5820,0,0,0,0,0,0,0,0
21550,158,0,5822,0,0,0,0,0,0,0,0
21551,158,0,5824,0,0,0,0,0,0,0,0
21552,158,0,5826,0,0,0,0,0,0,0,0
21553,158,0,5828,0,0,0,0,0,0,0,0
21554,158,0,5830,0,0,0,0,0,0,0,0
21555,158,0,5832,0,0,0,0,0,0,0,0
21556,158,0,5834,0,0,0,0,0,0,0,0
21557,158,0,5836,0,0,0,0,0,0,0,0
21558,158,0,5838,0,0,0,0,0,0,0,0
21559,158,0,5840,0,0,0,0,0,0,0,0
21560,158,0,5842,0,0,0,0,0,0,0,0
21561,158,0,5844,0,0,0,0,0,0,0,0
21562,158,0,5846,0,0,0,0,0,0,0,0
21563,158,0,5848,0,0,0,0,0,0,0,0
21564,158,0,5850,0,0,0,0,0,0,0,0
21565,158,0,5852,0,0,0,0,0,0,0,0
21566,158,0,5854,0,0,0,0,0,0,0,0
21567,158,0,5856,0,0,0,0,0,0,0,0
21568,158,0,5858,0,0,0,0,0,0,0,0
21569,158,0,5860,0,0,0,0,0,0,0,0
21570,158,0,5862,0,0,0,0,0,0,0,0
21571,158,0,5864,0,0,0,0,0,0,0,0
21572,158,0,5866,0,0,0,0,0,0,0,0
21573,158,0,5868,0,0,0,0,0,0,0,0
21574,158,0,5870,0,0,0,0,0,0,0,0
21575,158,0,5872,0,0,0,0,0,0,0,0
21576,158,0,5874,0,0,0,0,0,0,0,0
21577,158,0,5876,0,0,0,0,0,0,0,0
21578,158,0,5878,0,0,0,0,0,0,0,0
21579,158,0,5880,0,0,0,0,0,0,0,0
21580,158,0,5882,0,0,0,0,0,0,0,0
21581,158,0,5884,0,0,0,0,0,0,0,0
21582,158,0,5886,0,0,0,0,0,0,0,0
21583,158,0,5888,0,0,0,0,0,0,0,0
21584,158,0,5890,0,0,0,0,0,0,0,0
21585,158,0,5892,0,0,0,0,0,0,0,0
21586,158,0,5894,0,0,0,0,0,0,0,0
21587,158,0,5896,0,0,0,0,0,0,0,0
21588,158,0,5898,0,0,0,0,0,0,0,0
21589,158,0,5900,0,0,0,0,0,0,0,0
21590,158,0,5902,0,0,0,0,0,0,0,0
21591,158,0,5904,0,0,0,0,0,0,0,0
21592,158,0,5906,0,0,0,0,0,0,0,0
21593,158,0,5908,0,0,0,0,0,0,0,0
21594,28,127406,5937,14,2,300,0,0,0,0,0
21598,158,0,5958,0,0,0,0,0,0,0,0
21599,158,0,5960,0,0,0,0,0,0,0,0
21600,158,0,5962,0,0,0,0,0,0,0,0
21601,158,0,5964,0,0,0,0,0,0,0,0
21602,158,0,5966,0,0,0,0,0,0,0,0
21603,158,0,5968,0,0,0,0,0,0,0,0
21604,158,0,5970,0,0,0,0,0,0,0,0
21605,158,0,5972,0,0,0,0,0,0,0,0
21606,158,0,5974,0,0,0,0,0,0,0,0
21607,158,0,5976,0,0,0,0,0,0,0,0
21608,158,0,5978,0,0,0,0,0,0,0,0
21609,158,0,5980,0,0,0,0,0,0,0,0
21610,157,0,5986,0,0,0,0,0,0,0,0
21611,157,0,5988,0,0,0,0,0,0,0,0
21612,157,0,5990,0,0,0,0,0,0,0,0
21613,157,0,5992,0,0,0,0,0,0,0,0
21614,157,0,5994,0,0,0,0,0,0,0,0
21615,157,0,5996,0,0,0,0,0,0,0,0
21616,157,0,5998,0,0,0,0,0,0,0,0
21617,157,0,6002,0,0,0,0,0,0,0,0
21618,157,0,6000,0,0,0,0,0,0,0,0
21619,157,0,6004,0,0,0,0,0,0,0,0
21620,157,0,6006,0,0,0,0,0,0,0,0
21621,157,0,6008,0,0,0,0,0,0,0,0
21622,157,0,6010,0,0,0,0,0,0,0,0
21623,157,0,6012,0,0,0,0,0,0,0,0
21624,157,0,6014,0,0,0,0,0,0,0,0
21625,157,0,6016,0,0,0,0,0,0,0,0
21626,157,0,6018,0,0,0,0,0,0,0,0
21627,157,0,6020,0,0,0,0,0,0,0,0
21628,157,0,6022,0,0,0,0,0,0,0,0
21629,157,0,6024,0,0,0,0,0,0,0,0
21630,157,0,6026,0,0,0,0,0,0,0,0
21631,157,0,6028,0,0,0,0,0,0,0,0
21632,157,0,6030,0,0,0,0,0,0,0,0
21633,157,0,6032,0,0,0,0,0,0,0,0
21634,157,0,6034,0,0,0,0,0,0,0,0
21635,157,0,6036,0,0,0,0,0,0,0,0
21636,157,0,6038,0,0,0,0,0,0,0,0
21637,157,0,6040,0,0,0,0,0,0,0,0
21638,157,0,6042,0,0,0,0,0,0,0,0
21639,157,0,6046,0,0,0,0,0,0,0,0
21640,157,0,6048,0,0,0,0,0,0,0,0
21641,157,0,6050,0,0,0,0,0,0,0,0
21642,157,0,6060,0,0,0,0,0,0,0,0
21643,157,0,6058,0,0,0,0,0,0,0,0
21644,157,0,6056,0,0,0,0,0,0,0,0
21645,157,0,6054,0,0,0,0,0,0,0,0
21646,157,0,6052,0,0,0,0,0,0,0,0
21647,157,0,6065,0,0,0,0,0,0,0,0
21648,157,0,6067,0,0,0,0,0,0,0,0
21649,157,0,6069,0,0,0,0,0,0,0,0
21650,157,0,6071,0,0,0,0,0,0,0,0
21651,157,0,6073,0,0,0,0,0,0,0,0
21652,157,0,6075,0,0,0,0,0,0,0,0
21653,157,0,6077,0,0,0,0,0,0,0,0
21654,157,0,6147,0,0,0,0,0,0,0,0
21655,157,0,6079,0,0,0,0,0,0,0,0
21656,157,0,6081,0,0,0,0,0,0,0,0
21657,157,0,6083,0,0,0,0,0,0,0,0
21658,157,0,6085,0,0,0,0,0,0,0,0
21659,157,0,6087,0,0,0,0,0,0,0,0
21660,157,0,6089,0,0,0,0,0,0,0,0
21661,157,0,6091,0,0,0,0,0,0,0,0
21662,157,0,6093,0,0,0,0,0,0,0,0
21663,157,0,6095,0,0,0,0,0,0,0,0
21664,157,0,6097,0,0,0,0,0,0,0,0
21665,157,0,6099,0,0,0,0,0,0,0,0
21666,157,0,6101,0,0,0,0,0,0,0,0
21667,157,0,6103,0,0,0,0,0,0,0,0
21668,157,0,6105,0,0,0,0,0,0,0,0
21669,157,0,6107,0,0,0,0,0,0,0,0
21670,157,0,6109,0,0,0,0,0,0,0,0
21671,157,0,6111,0,0,0,0,0,0,0,0
21672,157,0,6113,0,0,0,0,0,0,0,0
21674,157,0,6117,0,0,0,0,0,0,0,0
21675,157,0,6119,0,0,0,0,0,0,0,0
21676,157,0,6121,0,0,0,0,0,0,0,0
21677,157,0,6123,0,0,0,0,0,0,0,0
21679,157,0,6125,0,0,0,0,0,0,0,0
21680,157,0,6127,0,0,0,0,0,0,0,0
21681,157,0,6129,0,0,0,0,0,0,0,0
21682,157,0,6131,0,0,0,0,0,0,0,0
21683,157,0,6133,0,0,0,0,0,0,0,0
21684,157,0,6135,0,0,0,0,0,0,0,0
21685,157,0,6137,0,0,0,0,0,0,0,0
21686,157,0,6139,0,0,0,0,0,0,0,0
21687,157,0,6141,0,0,0,0,0,0,0,0
21688,157,0,6143,0,0,0,0,0,0,0,0
21689,157,0,6145,0,0,0,0,0,0,0,0
21691,157,0,6156,0,0,0,0,0,0,0,0
21692,57,83080,0,0,0,0,0,0,0,0,0
21693,57,83079,0,0,0,0,0,0,0,0,0
21694,28,131331,0,0,0,0,0,0,0,0,0
21695,8,1681,0,0,0,0,0,0,0,0,0
21696,8,1682,0,0,0,0,0,0,0,0,0
21697,157,0,6158,0,0,0,0,0,0,0,0
21698,157,0,6162,0,0,0,0,0,0,0,0
21699,157,0,6164,0,0,0,0,0,0,0,0
21700,157,0,6166,0,0,0,0,0,0,0,0
21701,157,0,6168,0,0,0,0,0,0,0,0
21702,157,0,6194,0,0,0,0,0,0,0,0
21703,157,0,6172,0,0,0,0,0,0,0,0
21704,157,0,6174,0,0,0,0,0,0,0,0
21705,157,0,6176,0,0,0,0,0,0,0,0
21706,157,0,6178,0,0,0,0,0,0,0,0
21707,157,0,6180,0,0,0,0,0,0,0,0
21708,157,0,6182,0,0,0,0,0,0,0,0
21709,157,0,6184,0,0,0,0,0,0,0,0
21710,157,0,6186,0,0,0,0,0,0,0,0
21711,157,0,6188,0,0,0,0,0,0,0,0
21712,157,0,6242,0,0,0,0,0,0,0,0
21713,157,0,6192,0,0,0,0,0,0,0,0
21715,157,0,6196,0,0,0,0,0,0,0,0
21716,157,0,6198,0,0,0,0,0,0,0,0
21717,157,0,6200,0,0,0,0,0,0,0,0
21718,157,0,6202,0,0,0,0,0,0,0,0
21719,157,0,6204,0,0,0,0,0,0,0,0
21720,157,0,6206,0,0,0,0,0,0,0,0
21721,157,0,6208,0,0,0,0,0,0,0,0
21722,157,0,6210,0,0,0,0,0,0,0,0
21723,157,0,6212,0,0,0,0,0,0,0,0
21724,157,0,6214,0,0,0,0,0,0,0,0
21725,157,0,6282,0,0,0,0,0,0,0,0
21726,157,0,6216,0,0,0,0,0,0,0,0
21727,157,0,6218,0,0,0,0,0,0,0,0
21728,157,0,6220,0,0,0,0,0,0,0,0
21729,157,0,6222,0,0,0,0,0,0,0,0
21730,157,0,6224,0,0,0,0,0,0,0,0
21731,157,0,6226,0,0,0,0,0,0,0,0
21732,157,0,6228,0,0,0,0,0,0,0,0
21733,157,0,6230,0,0,0,0,0,0,0,0
21734,157,0,6232,0,0,0,0,0,0,0,0
21735,157,0,6234,0,0,0,0,0,0,0,0
21736,157,0,6236,0,0,0,0,0,0,0,0
21737,157,0,6238,0,0,0,0,0,0,0,0
21738,157,0,6240,0,0,0,0,0,0,0,0
21739,157,0,6244,0,0,0,0,0,0,0,0
21740,157,0,6246,0,0,0,0,0,0,0,0
21741,157,0,6248,0,0,0,0,0,0,0,0
21742,157,0,6250,0,0,0,0,0,0,0,0
21743,157,0,6252,0,0,0,0,0,0,0,0
21744,157,0,6254,0,0,0,0,0,0,0,0
21746,157,0,6258,0,0,0,0,0,0,0,0
21747,157,0,6260,0,0,0,0,0,0,0,0
21748,157,0,6262,0,0,0,0,0,0,0,0
21749,157,0,6264,0,0,0,0,0,0,0,0
21750,157,0,6266,0,0,0,0,0,0,0,0
21751,157,0,6268,0,0,0,0,0,0,0,0
21752,157,0,6270,0,0,0,0,0,0,0,0
21753,157,0,6272,0,0,0,0,0,0,0,0
21754,157,0,6274,0,0,0,0,0,0,0,0
21755,157,0,6276,0,0,0,0,0,0,0,0
21756,157,0,6278,0,0,0,0,0,0,0,0
21757,157,0,6280,0,0,0,0,0,0,0,0
21758,157,0,6284,0,0,0,0,0,0,0,0
21759,157,0,6286,0,0,0,0,0,0,0,0
21760,157,0,6288,0,0,0,0,0,0,0,0
21761,157,0,6290,0,0,0,0,0,0,0,0
21762,157,0,6292,0,0,0,0,0,0,0,0
21763,157,0,6294,0,0,0,0,0,0,0,0
21764,157,0,6296,0,0,0,0,0,0,0,0
21765,157,0,6298,0,0,0,0,0,0,0,0
21766,157,0,6300,0,0,0,0,0,0,0,0
21767,157,0,6302,0,0,0,0,0,0,0,0
21768,157,0,6304,0,0,0,0,0,0,0,0
21769,157,0,6306,0,0,0,0,0,0,0,0
21770,157,0,6308,0,0,0,0,0,0,0,0
21771,157,0,6310,0,0,0,0,0,0,0,0
21772,157,0,6314,0,0,0,0,0,0,0,0
21773,157,0,6316,0,0,0,0,0,0,0,0
21774,157,0,6318,0,0,0,0,0,0,0,0
21775,157,0,6320,0,0,0,0,0,0,0,0
21776,157,0,6322,0,0,0,0,0,0,0,0
21777,157,0,6324,0,0,0,0,0,0,0,0
21778,157,0,6326,0,0,0,0,0,0,0,0
21779,157,0,6328,0,0,0,0,0,0,0,0
21780,157,0,6330,0,0,0,0,0,0,0,0
21781,157,0,6332,0,0,0,0,0,0,0,0
21782,157,0,6334,0,0,0,0,0,0,0,0
21784,157,0,6336,0,0,0,0,0,0,0,0
21785,157,0,6338,0,0,0,0,0,0,0,0
21786,157,0,6340,0,0,0,0,0,0,0,0
21787,157,0,6342,0,0,0,0,0,0,0,0
21788,157,0,6344,0,0,0,0,0,0,0,0
21789,157,0,6346,0,0,0,0,0,0,0,0
21790,157,0,6348,0,0,0,0,0,0,0,0
21791,157,0,6350,0,0,0,0,0,0,0,0
21792,157,0,6352,0,0,0,0,0,0,0,0
21793,157,0,6354,0,0,0,0,0,0,0,0
21794,157,0,6356,0,0,0,0,0,0,0,0
21795,157,0,6358,0,0,0,0,0,0,0,0
21796,157,0,6360,0,0,0,0,0,0,0,0
21797,157,0,6362,0,0,0,0,0,0,0,0
21798,157,0,6364,0,0,0,0,0,0,0,0
21799,157,0,6366,0,0,0,0,0,0,0,0
21800,157,0,6368,0,0,0,0,0,0,0,0
21801,157,0,6370,0,0,0,0,0,0,0,0
21802,157,0,6372,0,0,0,0,0,0,0,0
21803,157,0,6374,0,0,0,0,0,0,0,0
21805,157,0,6376,0,0,0,0,0,0,0,0
21806,157,0,6378,0,0,0,0,0,0,0,0
21807,115,0,6380,0,0,0,0,0,0,0,0
21809,157,0,6382,0,0,0,0,0,0,0,0
21810,157,0,6384,0,0,0,0,0,0,0,0
21811,157,0,6386,0,0,0,0,0,0,0,0
21812,157,0,6388,0,0,0,0,0,0,0,0
21813,152,58,0,0,0,0,0,0,0,0,0
21814,157,0,6390,0,0,0,0,0,0,0,0
21815,157,0,6392,0,0,0,0,0,0,0,0
21816,157,0,6394,0,0,0,0,0,0,0,0
21817,157,0,6396,0,0,0,0,0,0,0,0
21818,152,71,0,0,0,0,0,0,0,0,0
21819,152,72,0,0,0,0,0,0,0,0,0
21823,157,0,6402,0,0,0,0,0,0,0,0
21824,157,0,6404,0,0,0,0,0,0,0,0
21825,157,0,6406,0,0,0,0,0,0,0,0
21826,157,0,6408,0,0,0,0,0,0,0,0
21827,157,0,6410,0,0,0,0,0,0,0,0
21828,157,0,6412,0,0,0,0,0,0,0,0
21829,157,0,6414,0,0,0,0,0,0,0,0
21830,157,0,6416,0,0,0,0,0,0,0,0
21831,157,0,6418,0,0,0,0,0,0,0,0
21832,157,0,6420,0,0,0,0,0,0,0,0
21833,157,0,6422,0,0,0,0,0,0,0,0
21834,157,0,6424,0,0,0,0,0,0,0,0
21835,157,0,6426,0,0,0,0,0,0,0,0
21836,157,0,6428,0,0,0,0,0,0,0,0
21837,157,0,6430,0,0,0,0,0,0,0,0
21838,157,0,6432,0,0,0,0,0,0,0,0
21839,157,0,6434,0,0,0,0,0,0,0,0
21840,157,0,6436,0,0,0,0,0,0,0,0
21841,157,0,6438,0,0,0,0,0,0,0,0
21842,157,0,6440,0,0,0,0,0,0,0,0
21843,157,0,6442,0,0,0,0,0,0,0,0
21844,162,3,4610,0,0,0,0,0,0,0,0
21845,28,119091,6444,0,0,0,0,0,0,0,0
21846,152,40,6446,0,0,0,0,0,0,0,0
21847,158,0,6448,0,0,0,0,0,0,0,0
21848,158,0,6450,0,0,0,0,0,0,0,0
21849,158,0,6452,0,0,0,0,0,0,0,0
21850,158,0,6454,0,0,0,0,0,0,0,0
21851,158,0,6456,0,0,0,0,0,0,0,0
21852,158,0,6458,0,0,0,0,0,0,0,0
21853,158,0,6460,0,0,0,0,0,0,0,0
21854,158,0,6462,0,0,0,0,0,0,0,0
21855,158,0,6464,0,0,0,0,0,0,0,0
21856,158,0,6466,0,0,0,0,0,0,0,0
21857,158,0,6468,0,0,0,0,0,0,0,0
21858,158,0,6470,0,0,0,0,0,0,0,0
21859,158,0,6472,0,0,0,0,0,0,0,0
21860,158,0,6474,0,0,0,0,0,0,0,0
21861,158,0,6476,0,0,0,0,0,0,0,0
21862,8,7525,0,0,0,0,0,0,0,0,0
21864,0,64900,6478,0,0,0,0,0,0,0,0
21865,0,58777,6478,0,0,0,0,0,0,0,0
21866,0,64479,6480,0,0,0,0,0,0,0,0
21867,0,58787,6480,0,0,0,0,0,0,0,0
21868,27,31395,0,0,0,0,0,0,0,0,0
21869,27,31394,0,0,0,0,0,0,0,0,0
21870,158,0,6487,0,0,0,0,0,0,0,0
21871,158,0,6491,0,0,0,0,0,0,0,0
21872,162,3,4608,0,0,0,0,0,0,0,0
21873,27,31808,0,0,0,0,0,0,0,0,0
21874,27,31482,0,0,0,0,0,0,0,0,0
21875,27,32390,0,0,0,0,0,0,0,0,0
21876,27,32597,0,0,0,0,0,0,0,0,0
21877,27,33105,0,0,0,0,0,0,0,0,0
21878,27,31268,0,0,0,0,0,0,0,0,0
21880,27,31024,0,0,0,0,0,0,0,0,0
21881,27,31487,0,0,0,0,0,0,0,0,0
21882,27,31494,0,0,0,0,0,0,0,0,0
21883,27,31506,0,0,0,0,0,0,0,0,0
21884,27,31238,0,0,0,0,0,0,0,0,0
21885,27,31286,0,0,0,0,0,0,0,0,0
21886,152,72,398,0,0,0,0,0,0,0,0
21895,21,21895,0,0,0,0,0,0,0,0,75
21896,29,112996,0,0,0,0,0,0,0,0,0
21897,29,111917,0,0,0,0,0,0,0,0,0
21898,29,111918,0,0,0,0,0,0,0,0,0
21899,29,111919,0,0,0,0,0,0,0,0,0
21900,29,111920,0,0,0,0,0,0,0,0,0
21901,29,111921,0,0,0,0,0,0,0,0,0
21902,29,111908,0,0,0,0,0,0,0,0,0
21903,29,111910,0,0,0,0,0,0,0,0,0
21904,29,111909,0,0,0,0,0,0,0,0,0
21905,29,111830,0,0,0,0,0,0,0,0,0
21906,29,127018,0,0,0,0,0,0,0,0,0
21907,29,127019,0,0,0,0,0,0,0,0,0
21908,29,127017,0,0,0,0,0,0,0,0,0
21909,29,127016,0,0,0,0,0,0,0,0,0
21910,29,126995,0,0,0,0,0,0,0,0,0
21911,29,126994,0,0,0,0,0,0,0,0,0
21912,29,126996,0,0,0,0,0,0,0,0,0
21913,29,126997,0,0,0,0,0,0,0,0,0
21914,29,112045,0,0,0,0,0,0,0,0,0
21916,29,125595,0,0,0,0,0,0,0,0,0
21920,28,123901,4394,0,0,0,0,0,0,0,0
21922,0,63313,0,0,0,0,0,0,0,0,0
21923,27,32049,0,0,0,0,0,0,0,0,0
21924,27,32033,0,0,0,0,0,0,0,0,0
21925,27,32042,0,0,0,0,0,0,0,0,0
21926,27,32052,0,0,0,0,0,0,0,0,0
21927,27,32024,0,0,0,0,0,0,0,0,0
21928,27,32023,0,0,0,0,0,0,0,0,0
21929,27,32027,0,0,0,0,0,0,0,0,0
21930,27,32029,0,0,0,0,0,0,0,0,0
21931,27,32032,0,0,0,0,0,0,0,0,0
21932,27,32031,0,0,0,0,0,0,0,0,0
21933,27,32021,0,0,0,0,0,0,0,0,0
21934,27,32034,0,0,0,0,0,0,0,0,0
21935,27,32036,0,0,0,0,0,0,0,0,0
21936,27,32039,0,0,0,0,0,0,0,0,0
21937,27,32037,0,0,0,0,0,0,0,0,0
21938,27,32041,0,0,0,0,0,0,0,0,0
21939,27,32051,0,0,0,0,0,0,0,0,0
21940,27,32026,0,0,0,0,0,0,0,0,0
21941,27,32043,0,0,0,0,0,0,0,0,0
21942,27,32044,0,0,0,0,0,0,0,0,0
21943,27,32048,0,0,0,0,0,0,0,0,0
21945,27,32046,0,0,0,0,0,0,0,0,0
21946,27,32028,0,0,0,0,0,0,0,0,0
21947,27,32050,0,0,0,0,0,0,0,0,0
21948,27,32020,0,0,0,0,0,0,0,0,0
21949,27,32040,0,0,0,0,0,0,0,0,0
21950,27,32022,0,0,0,0,0,0,0,0,0
21951,27,32047,0,0,0,0,0,0,0,0,0
21953,28,132101,6573,0,0,0,0,0,0,0,0
21954,27,31786,0,0,0,0,0,0,0,0,0
21955,42,74859,0,0,0,0,0,0,0,0,0
21956,27,31787,0,0,0,0,0,0,0,0,0
21957,42,74857,0,0,0,0,0,0,0,0,0
21958,27,31788,0,0,0,0,0,0,0,0,0
21959,42,74866,0,0,0,0,0,0,0,0,0
21960,27,31789,0,0,0,0,0,0,0,0,0
21961,42,74856,0,0,0,0,0,0,0,0,0
21962,42,74863,0,0,0,0,0,0,0,0,0
21963,42,74865,0,0,0,0,0,0,0,0,0
21964,42,74860,0,0,0,0,0,0,0,0,0
21965,27,31790,0,0,0,0,0,0,0,0,0
21966,42,74864,0,0,0,0,0,0,0,0,0
21967,27,31791,0,0,0,0,0,0,0,0,0
21968,42,74861,0,0,0,0,0,0,0,0,0
21969,27,31792,0,0,0,0,0,0,0,0,0
21970,27,31793,0,0,0,0,0,0,0,0,0
21971,27,31794,0,0,0,0,0,0,0,0,0
21972,27,31805,0,0,0,0,0,0,0,0,0
21973,27,31795,0,0,0,0,0,0,0,0,0
21974,27,31796,0,0,0,0,0,0,0,0,0
21975,27,31797,0,0,0,0,0,0,0,0,0
21976,27,31798,0,0,0,0,0,0,0,0,0
21977,27,31799,0,0,0,0,0,0,0,0,0
21978,27,31800,0,0,0,0,0,0,0,0,0
21979,27,31801,0,0,0,0,0,0,0,0,0
21980,27,31802,0,0,0,0,0,0,0,0,0
21981,27,31803,0,0,0,0,0,0,0,0,0
21982,27,31804,0,0,0,0,0,0,0,0,0
21983,42,86542,0,0,0,0,0,0,0,0,0
21984,42,86545,0,0,0,0,0,0,0,0,0
21985,42,86544,0,0,0,0,0,0,0,0,0
21987,27,30584,0,0,0,0,0,0,0,0,0
21988,27,30585,0,0,0,0,0,0,0,0,0
21989,27,30586,0,0,0,0,0,0,0,0,0
21990,27,30588,0,0,0,0,0,0,0,0,0
21991,27,30598,0,0,0,0,0,0,0,0,0
21992,27,30613,0,0,0,0,0,0,0,0,0
21993,27,30658,0,0,0,0,0,0,0,0,0
21994,27,30678,0,0,0,0,0,0,0,0,0
21995,27,30698,0,0,0,0,0,0,0,0,0
21996,27,30753,0,0,0,0,0,0,0,0,0
21997,27,30701,0,0,0,0,0,0,0,0,0
21998,27,30754,0,0,0,0,0,0,0,0,0
21999,27,30700,0,0,0,0,0,0,0,0,0
22000,27,30763,0,0,0,0,0,0,0,0,0
22003,36,87658,0,0,0,0,0,0,0,0,0
22004,36,87659,0,0,0,0,0,0,0,0,0
22005,36,87660,0,0,0,0,0,0,0,0,0
22006,36,87661,0,0,0,0,0,0,0,0,0
22007,36,87662,0,0,0,0,0,0,0,0,0
22008,36,87663,0,0,0,0,0,0,0,0,0
22009,36,87664,0,0,0,0,0,0,0,0,0
22010,36,87665,0,0,0,0,0,0,0,0,0
22011,36,87666,0,0,0,0,0,0,0,0,0
22012,36,87667,0,0,0,0,0,0,0,0,0
22013,36,87669,0,0,0,0,0,0,0,0,0
22014,36,87670,0,0,0,0,0,0,0,0,0
22015,36,87671,0,0,0,0,0,0,0,0,0
22016,36,87672,0,0,0,0,0,0,0,0,0
22017,36,87673,0,0,0,0,0,0,0,0,0
22018,36,87678,0,0,0,0,0,0,0,0,0
22019,36,87679,0,0,0,0,0,0,0,0,0
22020,36,87680,0,0,0,0,0,0,0,0,0
22021,36,87681,0,0,0,0,0,0,0,0,0
22022,36,87682,0,0,0,0,0,0,0,0,0
22023,36,87683,0,0,0,0,0,0,0,0,0
22024,36,87684,0,0,0,0,0,0,0,0,0
22025,36,87685,0,0,0,0,0,0,0,0,0
22026,36,87686,0,0,0,0,0,0,0,0,0
22027,36,87687,0,0,0,0,0,0,0,0,0
22028,36,87689,0,0,0,0,0,0,0,0,0
22029,36,87701,0,0,0,0,0,0,0,0,0
22030,36,87702,0,0,0,0,0,0,0,0,0
22031,36,87703,0,0,0,0,0,0,0,0,0
22032,36,87704,0,0,0,0,0,0,0,0,0
22033,36,87705,0,0,0,0,0,0,0,0,0
22034,36,87706,0,0,0,0,0,0,0,0,0
22035,36,87707,0,0,0,0,0,0,0,0,0
22036,36,87709,0,0,0,0,0,0,0,0,0
22037,36,87708,0,0,0,0,0,0,0,0,0
22039,36,87710,0,0,0,0,0,0,0,0,0
22040,36,87712,0,0,0,0,0,0,0,0,0
22041,36,87713,0,0,0,0,0,0,0,0,0
22042,36,87714,0,0,0,0,0,0,0,0,0
22043,36,87715,0,0,0,0,0,0,0,0,0
22044,36,87716,0,0,0,0,0,0,0,0,0
22045,36,87721,0,0,0,0,0,0,0,0,0
22046,36,87722,0,0,0,0,0,0,0,0,0
22047,36,87723,0,0,0,0,0,0,0,0,0
22048,36,87724,0,0,0,0,0,0,0,0,0
22049,36,87725,0,0,0,0,0,0,0,0,0
22050,36,87726,0,0,0,0,0,0,0,0,0
