UiMin[0],UiMin[1],UiMax[0],UiMax[1],Region[0],Region[1],Region[2],Region[3],Region[4],Region[5],ID,UiMapID,OrderIndex,MapID,AreaID,WMODoodadPlacementID,WMOGroupID
0,0,1,1,-1666.99,2444.7651,138,-1480.01,2725.2349,1000000,40444,182,1,654,0,4373249,26349
0,0,1,1,-1666.99,2444.7651,138,-1480.01,2725.2349,1000000,40445,182,2,654,0,4373249,26501
0,0,1,1,-1666.99,2444.7651,138,-1480.01,2725.2349,1000000,40446,182,3,654,0,4373249,26502
0,0,1,1,-1666.99,2444.7651,138,-1480.01,2725.2349,1000000,40447,182,4,654,0,4373249,26564
0,0,1,1,4814.53,1686.03,0,5779.93,3134.13,1000000,40448,183,0,632,0,0,26199
0,0,1,1,4814.53,1686.03,0,5779.93,3134.13,1000000,40449,183,1,632,0,0,26217
0,0,1,1,4814.53,1686.03,0,5779.93,3134.13,1000000,40450,183,2,632,0,0,26314
0,0,1,1,4814.53,1686.03,0,5779.93,3134.13,1000000,40451,183,3,632,0,0,26315
0,0,1,1,4814.53,1686.03,0,5779.93,3134.13,1000000,40452,183,4,632,0,0,27053
0,0,1,1,233.33333,-693.75,-1000000,1256.25,839.5833,1000000,40453,184,0,658,4813,0,0
0,0,1,1,5126.99,1469.99,0,5713.01,2349.01,1000000,40454,185,0,668,0,0,27662
0,0,1,1,5126.99,1469.99,0,5713.01,2349.01,1000000,40455,185,1,668,0,0,27663
0,0,1,1,5126.99,1469.99,0,5713.01,2349.01,1000000,40456,185,2,668,0,0,27664
0,0,1,1,5126.99,1469.99,0,5713.01,2349.01,1000000,40457,185,3,668,0,0,27665
0,0,1,1,5126.99,1469.99,0,5713.01,2349.01,1000000,40458,185,4,668,0,0,27666
0,0,1,1,5126.99,1469.99,0,5713.01,2349.01,0,40459,185,5,668,0,0,0
0,0,1,1,-764.84,1384.33,0,138.807,2739.8,1000000,40460,186,0,631,0,0,26227
0,0,1,1,-764.84,1384.33,0,138.807,2739.8,1000000,40461,186,1,631,0,0,26277
0,0,1,1,-764.84,1384.33,0,138.807,2739.8,1000000,40462,186,2,631,0,0,26295
0,0,1,1,-764.84,1384.33,0,138.807,2739.8,1000000,40463,186,3,631,0,0,26627
0,0,1,1,-764.84,1384.33,0,138.807,2739.8,1000000,40464,186,4,631,0,0,28402
0,0,1,1,-754.667,1631,190,-43.3333,2698,1000000,40465,187,0,631,0,0,26626
0,0,1,1,-754.667,1631,103,-43.3333,2698,1000000,40466,187,1,631,0,0,26628
0,0,1,1,-580.313,2116.33,525,-449.998,2311.8,1000000,40467,188,0,631,0,4121553,26434
0,0,1,1,-580.313,2116.33,525,-449.998,2311.8,1000000,40468,188,1,631,0,4121553,26629
0,0,1,1,4012.41,1993.57,202,4528.22,2767.28,1000000,40469,189,0,631,0,0,26457
0,0,1,1,4012.41,1993.57,203,4528.22,2767.28,1000000,40470,189,1,631,0,0,26589
0,0,1,1,4012.41,1993.57,203,4528.22,2767.28,1000000,40471,189,2,631,0,0,26741
0,0,1,1,4012.41,1993.57,203,4528.22,2767.28,1000000,40472,189,3,631,0,0,27052
0,0,1,1,4012.41,1993.57,203,4528.22,2767.28,1000000,40473,189,4,631,0,0,27333
0,0,1,1,4002.41,2216.06,351,4768.23,3364.8,1000000,40474,190,0,631,0,0,26452
0,0,1,1,4002.41,2216.06,364,4768.23,3364.8,1000000,40475,190,1,631,0,0,26454
0,0,1,1,4002.41,2216.06,351,4768.23,3364.8,1000000,40476,190,2,631,0,0,26470
0,0,1,1,4002.41,2216.06,360,4768.23,3364.8,1000000,40477,190,3,631,0,0,26471
0,0,1,1,4002.41,2216.06,344,4768.23,3364.8,1000000,40478,190,4,631,0,0,26472
0,0,1,1,4002.41,2216.06,389,4768.23,3364.8,1000000,40479,190,5,631,0,0,26479
0,0,1,1,4002.41,2216.06,360,4768.23,3364.8,1000000,40480,190,6,631,0,0,26480
0,0,1,1,4002.41,2216.06,360,4768.23,3364.8,1000000,40481,190,7,631,0,0,26481
0,0,1,1,4002.41,2216.06,360,4768.23,3364.8,1000000,40482,190,8,631,0,0,26484
0,0,1,1,4002.41,2216.06,361,4768.23,3364.8,1000000,40483,190,9,631,0,0,26527
0,0,1,1,4002.41,2216.06,350,4768.23,3364.8,1000000,40484,190,10,631,0,0,26530
0,0,1,1,4002.41,2216.06,361,4768.23,3364.8,1000000,40485,190,11,631,0,0,26532
0,0,1,1,4002.41,2216.06,361,4768.23,3364.8,1000000,40486,190,12,631,0,0,26536
0,0,1,1,4002.41,2216.06,358,4768.23,3364.8,1000000,40487,190,13,631,0,0,26669
0,0,1,1,4002.41,2216.06,358,4768.23,3364.8,1000000,40488,190,14,631,0,0,26740
0,0,1,1,4002.41,2216.06,325,4768.23,3364.8,1000000,40489,190,15,631,0,0,26741
0,0,1,1,4002.41,2216.06,350,4768.23,3364.8,1000000,40490,190,16,631,0,0,26742
0,0,1,1,4002.41,2216.06,353,4768.23,3364.8,1000000,40491,190,17,631,0,0,26743
0,0,1,1,4002.41,2216.06,353,4768.23,3364.8,1000000,40492,190,18,631,0,0,26744
0,0,1,1,4002.41,2216.06,350,4768.23,3364.8,1000000,40493,190,19,631,0,0,26746
0,0,1,1,4002.41,2216.06,358,4768.23,3364.8,1000000,40494,190,20,631,0,0,27050
0,0,1,1,4002.41,2216.06,365,4768.23,3364.8,1000000,40495,190,21,631,0,0,27051
0,0,1,1,4002.41,2216.06,325,4768.23,3364.8,1000000,40496,190,22,631,0,0,27052
0,0,1,1,4002.41,2216.06,355,4768.23,3364.8,1000000,40497,190,23,631,0,0,27684
0,0,1,1,4455.75,2586.57,400,4704.88,2960.28,1000000,40498,191,0,631,0,0,26527
0,0,1,1,4455.75,2586.57,384,4704.88,2960.28,1000000,40499,191,1,631,0,0,26529
0,0,1,1,4455.75,2586.57,375,4704.88,2960.28,1000000,40500,191,2,631,0,0,26532
0,0,1,1,4455.75,2586.57,384,4704.88,2960.28,1000000,40501,191,3,631,0,0,26533
0,0,1,1,4455.75,2586.57,384,4704.88,2960.28,1000000,40502,191,4,631,0,0,26534
0,0,1,1,4455.75,2586.57,384,4704.88,2960.28,1000000,40503,191,5,631,0,0,26535
0,0,1,1,4455.75,2586.57,375,4704.88,2960.28,1000000,40504,191,6,631,0,0,26536
0,0,1,1,4455.75,2586.57,384,4704.88,2960.28,1000000,40505,191,7,631,0,0,28411
0,0,1,1,410.292,-2271.55,0,605.799,-1978.29,1000000,40506,192,0,631,0,0,26438
0,0,1,1,410.292,-2271.55,0,605.799,-1978.29,1000000,40507,192,1,631,0,0,28360
0,0,1,1,414.108,-2648.26,0,579.396,-2400.33,1000000,40508,193,0,631,0,0,28228
0,0,1,1,414.108,-2648.26,190,579.396,-2400.33,1000000,40509,193,1,631,0,0,28388
0,0,1,1,-8631.25,777.083,-1000000,-7731.25,2129.17,1000000,40510,194,0,648,4737,0,0
0,0,1,1,-8438.333,1057.5,-10000,-8321.667,1232.5,1000000,40511,195,0,648,0,4393511,27462
0,0,1,1,-8438.333,1057.5,-10000,-8321.667,1232.5,1000000,40512,195,1,648,0,4393511,27463
0,0,1,1,-8438.333,1057.5,-10000,-8321.667,1232.5,1000000,40513,195,2,648,0,4393511,27465
0,0,1,1,-8438.333,1057.5,-10000,-8321.667,1232.5,1000000,40514,195,3,648,0,4393511,27466
0,0,1,1,-8568.333,997.5,-10000,-8451.667,1172.5,1000000,40515,196,0,648,0,4393510,27462
0,0,1,1,-8568.333,997.5,-10000,-8451.667,1172.5,1000000,40516,196,1,648,0,4393510,27463
0,0,1,1,-8568.333,997.5,-10000,-8451.667,1172.5,1000000,40517,196,2,648,0,4393510,27465
0,0,1,1,-8568.333,997.5,-10000,-8451.667,1172.5,1000000,40518,196,3,648,0,4393510,27466
0,0,1,1,-8700,1130,-10000,-8480,1460,1000000,40519,197,0,648,0,4375571,27350
0,0,1,1,-8700,1130,-10000,-8480,1460,1000000,40520,197,1,648,0,4375571,27351
0,0,1,1,-8700,1130,-10000,-8480,1460,1000000,40521,197,2,648,0,4375571,27352
0,0,1,1,-8700,1130,-10000,-8480,1460,1000000,40522,197,3,648,0,4375571,27353
0,0,1,1,3364.58,-5175,-1000000,6195.83,-929.167,1000000,40523,198,0,1,616,0,0
0,0,1,1,-4737.5,-6056.25,-1000000,204.167,1356.25,1000000,40524,199,0,1,4709,0,0
0,0,1,1,2927.0833,150,-1000000,3429.1665,902.0833,1000000,40525,200,0,724,4987,0,0
0,0,1,1,-5887.5,2268.75,-1000000,-4018.7498,5070.833,1000000,40526,201,0,0,4815,0,0
0,0,1,1,-1899.9999,1043.75,-1000000,-1306.25,1933.3333,1000000,40527,202,0,654,4755,0,0
0,0,1,1,-8352.08,1808.33,-1000000,-3720.83,8754.17,1000000,40528,203,0,0,5146,0,0
0,0,1,1,-7622.9165,4158.333,-1000000,-4906.25,8233.333,1000000,40529,204,0,0,5145,0,0
0,0,1,1,-7989.583,1831.2499,-1000000,-4756.25,6681.2495,1000000,40530,205,0,0,5144,0,0
0,0,1,1,1456.25,-283.3333,-1000000,2266.6665,931.24994,1000000,40531,206,0,726,5031,0,0
0,0,1,1,-604.167,-2047.92,-1000000,2795.83,3052.08,1000000,40532,207,0,646,5042,0,0
0,0,1,1,-77.0833,-352.812,-22,160,2.81292,1000000,40533,208,0,646,0,14194968,29825
0,0,1,1,-77.0833,-352.812,-10000,160,2.81292,1000000,40534,208,1,646,0,14194968,29828
0,0,1,1,-77.0833,-352.812,-10000,160,2.81292,1000000,40535,208,2,646,0,14194968,29856
0,0,1,1,-77.0833,-352.812,-10000,160,2.81292,1000000,40536,208,3,646,0,14194968,29857
0,0,1,1,-77.0833,-352.812,-10000,160,2.81292,1000000,40537,208,4,646,0,14194968,29858
0,0,1,1,-170,-527.5,-10000,350,252.5,1000000,40538,209,0,646,0,14194968,29819
0,0,1,1,-170,-527.5,-10000,350,252.5,1000000,40539,209,1,646,0,14194968,29825
0,0,1,1,-170,-527.5,-10000,350,252.5,1000000,40540,209,2,646,0,14194968,29920
0,0,1,1,-170,-527.5,-10000,350,252.5,1000000,40541,209,3,646,0,14194968,30047
0,0,1,1,-15147.9,-1837.5,-1000000,-12516.7,2108.33,1000000,40542,210,0,0,5287,0,0
0,0,1,1,-452.953,-285.993,-10000,39.6232,452.871,1000000,40545,213,0,389,0,0,17670
0,0,1,1,-452.953,-285.993,-10000,39.6232,452.871,1000000,40546,213,1,389,0,0,17671
0,0,1,1,-452.953,-285.993,-10000,39.6232,452.871,1000000,40547,213,2,389,0,0,17672
0,0,1,1,-452.953,-285.993,-10000,39.6232,452.871,1000000,40548,213,3,389,0,0,17673
0,0,1,1,-452.953,-285.993,-10000,39.6232,452.871,1000000,40549,213,4,389,0,0,17674
0,0,1,1,-452.953,-285.993,-10000,39.6232,452.871,1000000,40550,213,5,389,0,0,17681
0,0,1,1,-2631.25,293.75,-1000000,-533.333,3439.58,1000000,40554,217,0,0,4706,0,0
0,0,1,1,-1900,1043.75,-1000000,-1306.25,1933.33,1000000,40555,218,0,0,5351,0,0
0,0,1,1,1129.167,241.66602,-1000000,2052.083,1625,1000000,40556,219,0,209,1176,0,0
0,0,1,1,-718.519,-252.271,-10000,-255.166,442.758,1000000,40557,220,0,109,0,0,5195
0,0,1,1,-718.519,-252.271,-10000,-255.166,442.758,1000000,40558,220,1,109,0,0,5202
0,0,1,1,-718.519,-252.271,-10000,-255.166,442.758,1000000,40559,220,2,109,0,0,5206
0,0,1,1,-718.519,-252.271,-10000,-255.166,442.758,1000000,40560,220,3,109,0,0,5207
0,0,1,1,-718.519,-252.271,-10000,-255.166,442.758,1000000,40561,220,4,109,0,0,5208
0,0,1,1,-718.519,-252.271,-10000,-255.166,442.758,1000000,40562,220,5,109,0,0,5209
0,0,1,1,-718.519,-252.271,-10000,-255.166,442.758,1000000,40563,220,6,109,0,0,5210
0,0,1,1,-718.519,-252.271,-10000,-255.166,442.758,1000000,40564,220,7,109,0,0,5211
0,0,1,1,-718.519,-252.271,-10000,-255.166,442.758,1000000,40565,220,8,109,0,0,5252
0,0,1,1,-718.519,-252.271,-10000,-255.166,442.758,1000000,40566,220,9,109,0,0,5253
0,0,1,1,-718.519,-252.271,-10000,-255.166,442.758,1000000,40567,220,10,109,0,0,5254
0,0,1,1,-718.519,-252.271,-10000,-255.166,442.758,1000000,40568,220,11,109,0,0,5255
0,0,1,1,-718.519,-252.271,-10000,-255.166,442.758,1000000,40569,220,12,109,0,0,5256
0,0,1,1,-718.519,-252.271,-10000,-255.166,442.758,1000000,40570,220,13,109,0,0,5259
0,0,1,1,-718.519,-252.271,-10000,-255.166,442.758,1000000,40571,220,14,109,0,0,5260
0,0,1,1,-718.519,-252.271,-10000,-255.166,442.758,1000000,40572,220,15,109,0,0,5314
0,0,1,1,-677.147,-381.296,-10000,-87.667,502.924,1000000,40573,221,0,48,0,0,334
0,0,1,1,-677.147,-381.296,-10000,-87.667,502.924,1000000,40574,221,1,48,0,0,335
0,0,1,1,-677.147,-381.296,-10000,-87.667,502.924,1000000,40575,221,2,48,0,0,336
0,0,1,1,-677.147,-381.296,-10000,-87.667,502.924,1000000,40576,221,3,48,0,0,337
0,0,1,1,-677.147,-381.296,-10000,-87.667,502.924,1000000,40577,221,4,48,0,0,338
0,0,1,1,-677.147,-381.296,-10000,-87.667,502.924,1000000,40578,221,5,48,0,0,339
0,0,1,1,-677.147,-381.296,-10000,-87.667,502.924,1000000,40579,221,6,48,0,0,340
0,0,1,1,-677.147,-381.296,-10000,-87.667,502.924,1000000,40580,221,7,48,0,0,341
0,0,1,1,-677.147,-381.296,-10000,-87.667,502.924,1000000,40581,221,8,48,0,0,342
0,0,1,1,-677.147,-381.296,-10000,-87.667,502.924,1000000,40582,221,9,48,0,0,343
0,0,1,1,-677.147,-381.296,-10000,-87.667,502.924,1000000,40583,221,10,48,0,0,344
0,0,1,1,-677.147,-381.296,-10000,-87.667,502.924,1000000,40584,221,11,48,0,0,345
0,0,1,1,-677.147,-381.296,-10000,-87.667,502.924,1000000,40585,221,12,48,0,0,346
0,0,1,1,-677.147,-381.296,-10000,-87.667,502.924,1000000,40586,221,13,48,0,0,347
0,0,1,1,-677.147,-381.296,-10000,-87.667,502.924,1000000,40587,221,14,48,0,0,357
0,0,1,1,-677.147,-381.296,-10000,-87.667,502.924,1000000,40588,221,15,48,0,0,358
0,0,1,1,-927.147,-581.296,-10000,-337.66696,302.924,1000000,40589,222,0,48,0,0,348
0,0,1,1,-927.147,-581.296,-10000,-337.66696,302.924,1000000,40590,222,1,48,0,0,349
0,0,1,1,-927.147,-581.296,-10000,-337.66696,302.924,1000000,40591,222,2,48,0,0,350
0,0,1,1,-927.147,-581.296,-10000,-337.66696,302.924,1000000,40592,222,3,48,0,0,351
0,0,1,1,-927.147,-581.296,-10000,-337.66696,302.924,1000000,40593,222,4,48,0,0,352
0,0,1,1,-927.147,-581.296,-10000,-337.66696,302.924,1000000,40594,222,5,48,0,0,353
0,0,1,1,-927.147,-581.296,-10000,-337.66696,302.924,1000000,40595,222,6,48,0,0,354
0,0,1,1,-927.147,-581.296,-10000,-337.66696,302.924,1000000,40596,222,7,48,0,0,355
0,0,1,1,-927.147,-581.296,-10000,-337.66696,302.924,1000000,40597,222,8,48,0,0,356
0,0,1,1,-877.1483,-281.298,-10000,-687.66565,2.926,1000000,40598,223,0,48,0,0,355
0,0,1,1,-15333.3,-3575,-1000000,-10964.6,2977.08,1000000,40599,224,0,0,5339,0,0
0,0,1,1,-31.4695,-188.331,-10000,220.633,189.822,1000000,40600,225,0,34,0,0,2810
0,0,1,1,-31.4695,-188.331,-10000,220.633,189.822,1000000,40601,225,1,34,0,0,2811
0,0,1,1,-31.4695,-188.331,-10000,220.633,189.822,1000000,40602,225,2,34,0,0,2812
0,0,1,1,-31.4695,-188.331,-10000,220.633,189.822,1000000,40603,225,3,34,0,0,2813
0,0,1,1,-31.4695,-188.331,-10000,220.633,189.822,1000000,40604,225,4,34,0,0,2814
0,0,1,1,-31.4695,-188.331,-10000,220.633,189.822,1000000,40605,225,5,34,0,0,2815
0,0,1,1,-31.4695,-188.331,-10000,220.633,189.822,1000000,40606,225,6,34,0,0,2817
0,0,1,1,-31.4695,-188.331,-10000,220.633,189.822,1000000,40607,225,7,34,0,0,2818
0,0,1,1,-31.4695,-188.331,-10000,220.633,189.822,1000000,40608,225,8,34,0,0,2819
0,0,1,1,-31.4695,-188.331,-10000,220.633,189.822,1000000,40609,225,9,34,0,0,2820
0,0,1,1,-31.4695,-188.331,-10000,220.633,189.822,1000000,40610,225,10,34,0,0,2821
0,0,1,1,-31.4695,-188.331,-10000,220.633,189.822,1000000,40611,225,11,34,0,0,2822
0,0,1,1,-31.4695,-188.331,-10000,220.633,189.822,1000000,40612,225,12,34,0,0,2823
0,0,1,1,-31.4695,-188.331,-10000,220.633,189.822,1000000,40613,225,13,34,0,0,2824
0,0,1,1,-31.4695,-188.331,-10000,220.633,189.822,1000000,40614,225,14,34,0,0,2825
0,0,1,1,-31.4695,-188.331,-10000,220.633,189.822,1000000,40615,225,15,34,0,0,2826
0,0,1,1,-31.4695,-188.331,-10000,220.633,189.822,1000000,40616,225,16,34,0,0,2827
0,0,1,1,-31.4695,-188.331,-10000,220.633,189.822,1000000,40617,225,17,34,0,0,2828
0,0,1,1,-31.4695,-188.331,-10000,220.633,189.822,1000000,40618,225,18,34,0,0,2829
0,0,1,1,-31.4695,-188.331,-10000,220.633,189.822,1000000,40619,225,19,34,0,0,2830
0,0,1,1,-31.4695,-188.331,-10000,220.633,189.822,1000000,40620,225,20,34,0,0,2831
0,0,1,1,-31.4695,-188.331,-10000,220.633,189.822,1000000,40621,225,21,34,0,0,2832
0,0,1,1,-31.4695,-188.331,-10000,220.633,189.822,1000000,40622,225,22,34,0,0,2833
0,0,1,1,-31.4695,-188.331,-10000,220.633,189.822,1000000,40623,225,23,34,0,0,2834
0,0,1,1,-31.4695,-188.331,-10000,220.633,189.822,1000000,40624,225,24,34,0,0,2835
0,0,1,1,-31.4695,-188.331,-10000,220.633,189.822,1000000,40625,225,25,34,0,0,2836
0,0,1,1,-31.4695,-188.331,-10000,220.633,189.822,1000000,40626,225,26,34,0,0,2837
0,0,1,1,-31.4695,-188.331,-10000,220.633,189.822,1000000,40627,225,27,34,0,0,2838
0,0,1,1,-31.4695,-188.331,-10000,220.633,189.822,1000000,40628,225,28,34,0,0,2839
0,0,1,1,-31.4695,-188.331,-10000,220.633,189.822,1000000,40629,225,29,34,0,0,2840
0,0,1,1,-31.4695,-188.331,-10000,220.633,189.822,1000000,40630,225,30,34,0,0,2841
0,0,1,1,-31.4695,-188.331,-10000,220.633,189.822,1000000,40631,225,31,34,0,0,2842
0,0,1,1,-31.4695,-188.331,-10000,220.633,189.822,1000000,40632,225,32,34,0,0,2843
0,0,1,1,-31.4695,-188.331,-10000,220.633,189.822,1000000,40633,225,33,34,0,0,2844
0,0,1,1,-31.4695,-188.331,-10000,220.633,189.822,1000000,40634,225,34,34,0,0,2845
0,0,1,1,-31.4695,-188.331,-10000,220.633,189.822,1000000,40635,225,35,34,0,0,2846
0,0,1,1,-31.4695,-188.331,-10000,220.633,189.822,1000000,40636,225,36,34,0,0,2847
0,0,1,1,-31.4695,-188.331,-10000,220.633,189.822,1000000,40637,225,37,34,0,0,2848
0,0,1,1,-31.4695,-188.331,-10000,220.633,189.822,1000000,40638,225,38,34,0,0,2849
0,0,1,1,-31.4695,-188.331,-10000,220.633,189.822,1000000,40639,225,39,34,0,0,2850
0,0,1,1,-31.4695,-188.331,-10000,220.633,189.822,1000000,40640,225,40,34,0,0,2851
0,0,1,1,-31.4695,-188.331,-10000,220.633,189.822,1000000,40641,225,41,34,0,0,2852
0,0,1,1,-31.4695,-188.331,-10000,220.633,189.822,1000000,40642,225,42,34,0,0,2853
0,0,1,1,-31.4695,-188.331,-10000,220.633,189.822,1000000,40643,225,43,34,0,0,2854
0,0,1,1,-31.4695,-188.331,-10000,220.633,189.822,1000000,40644,225,44,34,0,0,2855
0,0,1,1,-31.4695,-188.331,-10000,220.633,189.822,1000000,40645,225,45,34,0,0,2856
0,0,1,1,-31.4695,-188.331,-10000,220.633,189.822,1000000,40646,225,46,34,0,0,2857
0,0,1,1,-31.4695,-188.331,-10000,220.633,189.822,1000000,40647,225,47,34,0,0,2858
0,0,1,1,-31.4695,-188.331,-10000,220.633,189.822,1000000,40648,225,48,34,0,0,7262
0,0,1,1,-31.4695,-188.331,-10000,220.633,189.822,1000000,40649,225,49,34,0,0,7263
0,0,1,1,-31.4695,-188.331,-10000,220.633,189.822,1000000,40650,225,50,34,0,0,7264
0,0,1,1,-31.4695,-188.331,-10000,220.633,189.822,1000000,40651,225,51,34,0,0,7265
0,0,1,1,-31.4695,-188.331,-10000,220.633,189.822,1000000,40652,225,52,34,0,0,7266
0,0,1,1,-31.4695,-188.331,-10000,220.633,189.822,1000000,40653,225,53,34,0,0,7267
0,0,1,1,-31.4695,-188.331,-10000,220.633,189.822,1000000,40654,225,54,34,0,0,7268
0,0,1,1,-31.4695,-188.331,-10000,220.633,189.822,1000000,40655,225,55,34,0,0,7269
0,0,1,1,-31.4695,-188.331,-10000,220.633,189.822,1000000,40656,225,56,34,0,0,7270
0,0,1,1,-694,-277.772,-10000,-180.888,491.896,1000000,40657,226,0,90,0,0,1113
0,0,1,1,-694,-277.772,-10000,-180.888,491.896,1000000,40658,226,1,90,0,0,1114
0,0,1,1,-694,-277.772,-10000,-180.888,491.896,1000000,40659,226,2,90,0,0,1115
0,0,1,1,-694,-277.772,-10000,-180.888,491.896,1000000,40660,226,3,90,0,0,1116
0,0,1,1,-694,-277.772,-10000,-180.888,491.896,1000000,40661,226,4,90,0,0,1117
0,0,1,1,-694,-277.772,-10000,-180.888,491.896,1000000,40662,226,5,90,0,0,1119
0,0,1,1,-694,-277.772,-10000,-180.888,491.896,1000000,40663,226,6,90,0,0,1120
0,0,1,1,-694,-277.772,-180,-180.888,491.896,1000000,40664,226,7,90,0,0,1122
0,0,1,1,-694,-277.772,-10000,-180.888,491.896,1000000,40665,226,8,90,0,0,1127
0,0,1,1,-694,-277.772,-10000,-180.888,491.896,1000000,40666,226,9,90,0,0,1129
0,0,1,1,-694,-277.772,-10000,-180.888,491.896,1000000,40667,226,10,90,0,0,1131
0,0,1,1,-694,-277.772,-10000,-180.888,491.896,1000000,40668,226,11,90,0,0,1172
0,0,1,1,-694,-277.772,-10000,-180.888,491.896,1000000,40669,226,12,90,0,0,6957
0,0,1,1,-714,-77.772,-10000,-200.888,691.896,1000000,40670,227,0,90,0,0,1105
0,0,1,1,-714,-77.772,-10000,-200.888,691.896,1000000,40671,227,1,90,0,0,1106
0,0,1,1,-714,-77.772,-10000,-200.888,691.896,1000000,40672,227,2,90,0,0,1107
0,0,1,1,-714,-77.772,-10000,-200.888,691.896,1000000,40673,227,3,90,0,0,1108
0,0,1,1,-714,-77.772,-10000,-200.888,691.896,1000000,40674,227,4,90,0,0,1109
0,0,1,1,-714,-77.772,-10000,-200.888,691.896,1000000,40675,227,5,90,0,0,1110
0,0,1,1,-714,-77.772,-10000,-200.888,691.896,1000000,40676,227,6,90,0,0,1111
0,0,1,1,-714,-77.772,-10000,-200.888,691.896,1000000,40677,227,7,90,0,0,1112
0,0,1,1,-714,-77.772,-10000,-200.888,691.896,1000000,40678,227,8,90,0,0,1117
0,0,1,1,-714,-77.772,-10000,-200.888,691.896,1000000,40679,227,9,90,0,0,1118
0,0,1,1,-714,-77.772,-10000,-200.888,691.896,1000000,40680,227,10,90,0,0,1119
0,0,1,1,-714,-77.772,-10000,-200.888,691.896,1000000,40681,227,11,90,0,0,1121
0,0,1,1,-714,-77.772,-10000,-200.888,691.896,1000000,40682,227,12,90,0,0,1122
0,0,1,1,-714,-77.772,-10000,-200.888,691.896,1000000,40683,227,13,90,0,0,1123
0,0,1,1,-714,-77.772,-10000,-200.888,691.896,1000000,40684,227,14,90,0,0,1124
0,0,1,1,-714,-77.772,-10000,-200.888,691.896,1000000,40685,227,15,90,0,0,1125
0,0,1,1,-714,-77.772,-10000,-200.888,691.896,1000000,40686,227,16,90,0,0,1130
0,0,1,1,-714,-77.772,-10000,-200.888,691.896,1000000,40687,227,17,90,0,0,1131
0,0,1,1,-714,-77.772,-10000,-200.888,691.896,1000000,40688,227,18,90,0,0,1132
0,0,1,1,-714,-77.772,-10000,-200.888,691.896,1000000,40689,227,19,90,0,0,1133
0,0,1,1,-714,-77.772,-10000,-200.888,691.896,1000000,40690,227,20,90,0,0,1134
0,0,1,1,-714,-77.772,-10000,-200.888,691.896,1000000,40691,227,21,90,0,0,1137
0,0,1,1,-714,-77.772,-10000,-200.888,691.896,1000000,40692,227,22,90,0,0,1139
0,0,1,1,-714,-77.772,-10000,-200.888,691.896,1000000,40693,227,23,90,0,0,1140
0,0,1,1,-714,-77.772,-10000,-200.888,691.896,1000000,40694,227,24,90,0,0,1166
0,0,1,1,-967.333,-127.772,-10000,-387.555,741.896,1000000,40695,228,0,90,0,0,1135
0,0,1,1,-967.333,-127.772,-10000,-387.555,741.896,1000000,40696,228,1,90,0,0,1138
0,0,1,1,-967.333,-127.772,-10000,-387.555,741.896,1000000,40697,228,2,90,0,0,1149
0,0,1,1,-967.333,-127.772,-10000,-387.555,741.896,1000000,40698,228,3,90,0,0,1155
0,0,1,1,-967.333,-127.772,-10000,-387.555,741.896,1000000,40699,228,4,90,0,0,1156
0,0,1,1,-967.333,-127.772,-10000,-387.555,741.896,1000000,40700,228,5,90,0,0,1157
0,0,1,1,-967.333,-127.772,-10000,-387.555,741.896,1000000,40701,228,6,90,0,0,1158
0,0,1,1,-967.333,-127.772,-10000,-387.555,741.896,1000000,40702,228,7,90,0,0,1159
0,0,1,1,-967.333,-127.772,-10000,-387.555,741.896,1000000,40703,228,8,90,0,0,1160
0,0,1,1,-967.333,-127.772,-10000,-387.555,741.896,1000000,40704,228,9,90,0,0,1161
0,0,1,1,-967.333,-127.772,-10000,-387.555,741.896,1000000,40705,228,10,90,0,0,1162
0,0,1,1,-967.333,-127.772,-10000,-387.555,741.896,1000000,40706,228,11,90,0,0,7187
0,0,1,1,-967.333,-127.772,-10000,-387.555,741.896,1000000,40707,228,12,90,0,0,7188
0,0,1,1,-967.333,-127.772,-10000,-387.555,741.896,1000000,40708,228,13,90,0,0,7189
0,0,1,1,-967.333,-127.772,-10000,-387.555,741.896,1000000,40709,228,14,90,0,0,7190
0,0,1,1,-967.333,-127.772,-10000,-387.555,741.896,1000000,40710,228,15,90,0,0,7191
0,0,1,1,-967.333,-127.772,-10000,-387.555,741.896,1000000,40711,228,16,90,0,0,7192
0,0,1,1,-967.333,-127.772,-10000,-387.555,741.896,1000000,40712,228,17,90,0,0,7193
0,0,1,1,-967.333,-127.772,-10000,-387.555,741.896,1000000,40713,228,18,90,0,0,7194
0,0,1,1,-967.333,-127.772,-10000,-387.555,741.896,1000000,40714,228,19,90,0,0,18695
0,0,1,1,-967.333,-127.772,-10000,-387.555,741.896,1000000,40715,228,20,90,0,0,18696
0,0,1,1,-967.333,-127.772,-10000,-387.555,741.896,1000000,40716,228,21,90,0,0,18697
0,0,1,1,-967.333,-127.772,-10000,-387.555,741.896,1000000,40717,228,22,90,0,0,18698
0,0,1,1,-937.334,72.9993,-10000,-357.554,942.669,1000000,40718,229,0,90,0,0,1104
0,0,1,1,-937.334,72.9993,-10000,-357.554,942.669,1000000,40719,229,1,90,0,0,1135
0,0,1,1,-937.334,72.9993,-10000,-357.554,942.669,1000000,40720,229,2,90,0,0,1141
0,0,1,1,-937.334,72.9993,-10000,-357.554,942.669,1000000,40721,229,3,90,0,0,1142
